duration,rms_energy,max_amplitude,dynamic_range,spectral_centroid_mean,spectral_centroid_std,spectral_rolloff_mean,spectral_bandwidth_mean,zero_crossing_rate_mean,mfcc_0_mean,mfcc_0_std,mfcc_1_mean,mfcc_1_std,mfcc_2_mean,mfcc_2_std,mfcc_3_mean,mfcc_3_std,mfcc_4_mean,mfcc_4_std,mfcc_5_mean,mfcc_5_std,mfcc_6_mean,mfcc_6_std,mfcc_7_mean,mfcc_7_std,mfcc_8_mean,mfcc_8_std,mfcc_9_mean,mfcc_9_std,mfcc_10_mean,mfcc_10_std,mfcc_11_mean,mfcc_11_std,mfcc_12_mean,mfcc_12_std,chroma_mean,chroma_std,tempo,instrument,file_path,file_name
6.9,0.033474475,0.60705566,1.1880188,1852.5138978270265,1328.143493268606,3025.143612132353,2481.6499006042577,0.05254234506302521,-476.50272,55.63311,121.80927,30.325144,16.246986,13.640044,-10.354916,11.615822,9.791908,6.509188,15.391708,5.7040277,1.509474,8.689872,0.27150536,6.80857,3.7758117,8.116645,3.3913434,7.8511567,1.2338991,8.264183,2.5300257,10.696757,-2.8211622,6.2789917,0.5986221,0.27724522,[18.79261364],sing-ss1,dataset\sing-ss1\Recording_17.wav,Recording_17.wav
7.7,0.021999588,0.6748047,1.3184204,1797.1631425475016,1482.5300927949052,2977.386915827372,2486.645744063365,0.05007897802146084,-498.87372,61.490376,155.31543,31.936066,3.0654655,15.310096,-13.714203,7.5703273,15.054821,6.291515,12.467996,7.4782004,1.6524127,4.9530888,1.3269302,5.9479594,-0.09378686,6.242024,3.2555249,5.216829,3.9829657,5.964864,0.4855211,8.117359,-4.3822427,6.8716345,0.6342161,0.23015028,[48.29877336],sing-ss1,dataset\sing-ss1\Recording_18.wav,Recording_18.wav
7.5,0.023566091,0.7127075,1.3953857,1854.3405763152696,1621.1000405783072,3003.7818365421826,2506.0142198492435,0.052869672745743036,-505.41843,62.863132,156.15695,36.04787,1.0215125,16.134333,-13.373711,9.666396,14.844213,5.8342338,12.142674,6.0352693,1.3432105,6.328933,0.36693612,6.2596073,-0.22345987,6.453953,3.0571592,6.2200933,2.7156155,6.407469,-0.29213127,8.195422,-5.423654,6.6748686,0.62592834,0.23563525,[32.09918478],sing-ss1,dataset\sing-ss1\Recording_19.wav,Recording_19.wav
6.7,0.03716787,0.71517944,1.4210205,1954.2510158926334,1431.4234894986344,3086.549963505623,2392.233680160704,0.06522694096020762,-493.20816,64.6987,142.03351,32.609215,2.6620662,18.800875,-12.246756,8.814198,16.927578,7.921194,13.420383,7.619404,-1.3614396,8.722957,2.981626,6.329113,5.0711637,8.89228,1.0178779,9.901332,0.88147026,7.4153233,5.4587893,12.189554,-2.1085105,8.12084,0.55487627,0.30625376,[23.59803082],sing-ss1,dataset\sing-ss1\Recording_20.wav,Recording_20.wav
7.1,0.021244012,0.6720276,1.2771301,1804.8745710811904,1543.4872292009495,3009.3706916360293,2504.860228120643,0.04813798891952614,-506.98438,67.713776,168.4027,34.52575,-6.395652,13.116955,-9.865282,8.136582,16.401207,8.408234,12.39004,6.0642805,6.61222,5.6690907,2.1426532,6.86827,1.0349896,5.5346513,5.240633,6.771027,3.2597444,7.304318,2.9107482,7.5326056,-2.9216962,6.184382,0.6835502,0.2044878,[63.02400915],sing-ss1,dataset\sing-ss1\Recording_21.wav,Recording_21.wav
8.1,0.041399058,0.70047,1.3807373,2794.486739306058,2279.3880950643443,4704.850633506447,2911.2720959133167,0.10656213623746419,-480.24435,112.47379,126.39142,48.913033,-9.748595,29.730251,-8.343687,13.646792,12.111427,10.71503,14.46692,9.465454,-1.0964805,8.520159,1.5855182,7.9316535,1.3394563,9.911641,0.36891904,10.659655,-0.45889518,8.588135,7.0791783,13.400265,-7.2397823,10.331158,0.5299928,0.2993972,[84.72079918],sing-ss1,dataset\sing-ss1\Recording_22.wav,Recording_22.wav
18.6,0.035919454,0.80596924,1.5197449,2472.423751325602,2131.821795638448,4060.3588120906115,2818.918310828294,0.08398102434887711,-494.44455,92.76272,104.98518,43.176743,8.025657,29.578619,-5.4637823,11.973074,10.247745,9.324313,16.47096,7.735528,2.9980392,9.765346,3.009417,7.2450466,4.553313,9.333805,2.8710237,10.258323,1.5186973,8.048159,7.2994843,13.245247,-4.4822984,10.218487,0.56307256,0.30878875,[66.25600962],sing-ss1,dataset\sing-ss1\Recording_3.wav,Recording_3.wav
8.1,0.037326887,0.6655884,1.3253784,2419.7572337403194,2012.1403641276454,3897.910813820738,2622.29410469492,0.09151705766475644,-483.24222,80.08537,108.4108,37.484524,6.8945026,24.91646,-8.876501,11.258981,10.39455,9.747831,14.14895,7.127961,-0.25247183,9.308715,3.464929,8.219342,6.462696,9.66608,-0.9960085,11.994156,-1.7584239,8.880596,7.578675,13.642324,-3.8077617,9.787946,0.51285005,0.32532164,[30.39981618],sing-ss1,dataset\sing-ss1\Recording_4.wav,Recording_4.wav
6.9,0.039179668,0.67648315,1.3504028,2031.631231215414,1347.6415448065675,3146.996208639706,2454.7634682964735,0.06754776129201681,-483.28473,55.591503,110.671425,26.48922,13.778578,17.745955,-11.8486595,8.170793,7.323235,7.520502,13.532368,6.201458,0.16906369,8.232661,-1.3384414,6.3340316,3.132047,8.699136,0.6473552,9.365844,-1.306113,7.130903,2.8536158,12.37433,-2.7643201,5.9143224,0.522408,0.31025258,[44.9388587],sing-ss1,dataset\sing-ss1\Recording_5.wav,Recording_5.wav
9.4,0.03130919,0.6382446,1.2633362,2236.0179411966783,1905.0243014772661,3740.370551215278,2680.401600559853,0.07595666956018518,-492.3217,93.3934,137.31143,38.20127,0.523615,21.441696,-14.111068,9.762126,11.021544,11.326724,14.777869,6.6178493,1.3901554,7.4058943,2.4736109,7.4488254,2.6953743,8.919514,2.8696663,9.56384,1.0070069,8.1649475,3.8387692,13.048282,-4.41693,7.96656,0.5925802,0.2758441,[51.6796875],sing-ss1,dataset\sing-ss1\Recording_6.wav,Recording_6.wav
9.8,0.0378816,0.8248291,1.4994507,1989.6101562751994,1383.9219683432964,3197.464057877219,2473.2266606623857,0.06259361131656804,-483.87366,64.21966,117.40821,29.941767,12.106816,21.012915,-10.114251,11.511196,10.102303,7.916788,15.021821,6.460134,0.6455828,8.524581,0.3289724,6.618145,5.4160075,9.912959,1.8361816,8.884333,-0.11741846,8.186688,3.7827299,12.045471,-3.4265037,8.346323,0.5681815,0.30175686,[24.14938668],sing-ss1,dataset\sing-ss1\Recording_7.wav,Recording_7.wav
8.2,0.024767714,0.61083984,1.1203308,1859.100903740162,1855.5714584563132,3235.462755259901,2519.5335608145606,0.05276821627475248,-508.25125,88.9907,172.36499,42.22475,-7.0936546,17.097492,-4.7541404,8.8590145,17.761225,9.81407,14.125657,8.267533,8.461378,7.144206,3.8953207,7.0001264,2.1324368,8.193123,7.324784,5.8647766,3.0498013,7.091029,3.1267622,9.852415,-5.1335955,8.276204,0.6510909,0.23111147,[40.37475586],sing-ss1,dataset\sing-ss1\Recording_8.wav,Recording_8.wav
7.7,0.04938876,0.9326782,1.7861328,2172.202428192004,1567.1114734902078,3376.9834955054594,2404.195408522017,0.07839634906814759,-477.98062,66.213875,113.799065,32.081123,9.7863655,20.661516,-7.767852,11.757182,12.782051,8.976487,12.807426,6.8201075,-2.2588174,9.544775,2.6274927,7.351391,6.9322166,9.895027,-1.2688937,10.27033,-2.3903415,7.75166,6.476917,13.529148,-2.8665423,8.79536,0.48475188,0.33453047,[38.56693097],sing-ss1,dataset\sing-ss1\Recording_9.wav,Recording_9.wav
7.6,0.01943105,0.6701355,1.3398438,1882.4309871306746,1506.0741357501129,2997.290374522901,2553.629693023641,0.05185845062022901,-509.52023,53.277225,166.55997,31.767056,-7.3431783,10.927156,-12.263882,8.148554,12.763711,6.9347544,10.181866,5.622098,5.3457255,6.129301,-1.6315309,5.42749,-0.76274437,5.2545657,4.3594437,5.5777264,1.9160863,5.4954066,0.89571637,8.080045,-4.639272,8.015583,0.6429843,0.22549513,[73.828125],sing-ss2,dataset\sing-ss2\Recording_23.wav,Recording_23.wav
7.9,0.025928183,0.72317505,1.4341125,2060.4461849900927,1636.323971338085,3372.6181769686123,2551.580227694078,0.06561754313509545,-495.9551,64.2288,156.36507,37.39893,-6.659655,14.123476,-11.118414,12.225184,15.758366,7.9873238,9.307555,6.4500456,0.17474926,7.937238,1.5619081,6.000467,1.9696604,7.849989,0.6087567,9.336867,0.80700344,7.283151,3.2606776,10.44859,-5.0268984,9.481671,0.5932722,0.26801312,[42.71048554],sing-ss2,dataset\sing-ss2\Recording_24.wav,Recording_24.wav
7.2,0.02159707,0.5199585,1.0326538,2081.5771966635975,1710.9688634466704,3438.2041157155795,2521.5752385252836,0.0684167736010467,-488.33978,65.66215,160.79478,39.622093,-11.37712,15.908391,-7.9568315,11.94366,17.094757,8.157396,8.9835,8.268042,2.2406912,7.284117,1.4781746,6.144793,2.5047653,8.1883135,2.8203087,8.320204,1.2516807,6.32488,4.3507833,10.630353,-4.3676453,9.122911,0.58410424,0.27509072,[44.17067308],sing-ss2,dataset\sing-ss2\Recording_25.wav,Recording_25.wav
8.9,0.024109771,0.5669861,1.1250916,2051.321958892214,1735.5805768036416,3323.1319263363753,2618.234455210289,0.06598353976531943,-500.18033,66.382454,151.03513,35.853794,-1.1188291,13.29616,-13.2737465,10.501422,13.9195385,6.4640713,12.641659,6.4178925,1.7182313,6.9726954,1.3731545,6.878516,1.3548669,6.9682374,2.8525207,7.6275573,2.6115432,6.8620014,1.377182,8.94548,-5.2837157,8.297057,0.6271242,0.23722848,[24.96603261],sing-ss2,dataset\sing-ss2\Recording_26.wav,Recording_26.wav
7.0,0.022863686,0.9563904,1.6871033,2075.354351058486,1514.1291547835513,3414.1732742537315,2553.0867133416546,0.07289480332711443,-500.9528,55.979454,161.71399,36.821896,-12.168681,13.382353,-10.181354,11.158544,16.441584,5.9867215,8.742228,7.7181907,0.2952302,8.439572,-0.2784165,5.79906,1.6369753,8.901739,0.38390672,8.875623,-0.3797738,6.271189,3.2225387,10.326191,-6.1096673,10.173673,0.5623919,0.28385893,[41.67716734],sing-ss2,dataset\sing-ss2\Recording_27.wav,Recording_27.wav
7.6,0.042925682,0.82141113,1.6000671,2483.2062747404525,2232.827065180758,4003.9922769561067,2705.961823441343,0.09265789002862596,-487.17557,74.055984,129.11224,42.61327,-0.42507866,19.14268,-13.49756,11.313623,12.081992,7.906585,12.446983,7.5275836,-2.7925322,8.003813,0.4623843,6.5502267,2.5328128,8.777304,-1.1956171,9.291053,-1.2042261,7.277573,5.051495,12.216374,-6.5589457,10.603982,0.5302656,0.30447632,[84.72079918],sing-ss2,dataset\sing-ss2\Recording_28.wav,Recording_28.wav
8.2,0.039193265,0.74572754,1.4798889,2564.1603715385804,2148.9816427426995,4051.3792736695545,2696.0200776888646,0.09810378359264497,-492.3841,79.24232,130.61597,45.945354,-6.08444,17.902235,-11.394981,13.368378,14.596841,7.7906303,11.417413,8.075523,-4.016394,9.409716,1.38585,6.854362,3.8901227,10.197756,-2.9322157,9.91777,-3.04122,7.6330338,5.951933,13.982745,-7.3260503,10.367228,0.4933556,0.32091072,[36.13964161],sing-ss2,dataset\sing-ss2\Recording_29.wav,Recording_29.wav
8.2,0.018452022,0.68896484,1.3742371,1830.8891896885948,1262.43031367427,2938.7492264851485,2471.6575726703268,0.053672261757425746,-507.8888,49.727867,168.86696,31.323847,-10.296662,12.052997,-11.201958,8.695904,15.627522,5.6330214,8.709027,6.880241,3.326305,7.2916956,-1.1181101,5.02821,0.42245808,6.4867325,3.3591332,7.0814238,0.67114484,5.3897815,1.0556136,7.979192,-3.9345162,7.7515926,0.6055837,0.25433162,[52.20170455],sing-ss2,dataset\sing-ss2\Recording_30.wav,Recording_30.wav
6.4,0.028163154,0.6838074,1.3633118,2078.972410045415,1676.683641771931,3177.395762567935,2493.050093778269,0.0676764889039855,-488.44995,47.56728,142.41824,34.201923,0.6707372,12.234935,-15.644303,10.309587,13.235045,7.563448,10.5984955,5.70446,-1.978077,7.543143,-0.04980944,6.3970175,1.0719603,8.549942,0.23205732,7.7475495,0.046279076,6.366186,0.8823749,10.388188,-4.3862824,6.72516,0.54859203,0.29106486,[30.57969675],sing-ss2,dataset\sing-ss2\Recording_31.wav,Recording_31.wav
6.6,0.020071354,0.6811218,1.2827759,2009.0819995535496,1486.9581547348548,3204.9277789982425,2602.6009123012905,0.059732500823813706,-510.2605,63.838463,165.02603,37.345253,-14.036639,13.971651,-11.881668,8.239918,12.469773,5.8805995,8.06978,7.9106965,3.2768817,5.9583616,-3.5821128,4.8452253,-2.0608735,6.7331448,3.3034534,5.4161572,-0.4281276,5.0305476,-0.21136776,8.348895,-6.664928,8.075309,0.6270258,0.23131011,[32.91699841],sing-ss2,dataset\sing-ss2\Recording_32.wav,Recording_32.wav
6.7,0.031338703,0.7341614,1.4646301,2038.210645770443,1494.362673962275,3188.7395416576555,2556.5326214889596,0.061013192041522495,-499.6997,64.97091,145.18199,34.612152,-1.3822727,15.271307,-15.312774,11.574275,12.606595,5.8092923,11.066411,7.032687,-1.671906,7.562186,-1.2194717,5.3885264,0.29534996,7.6211066,0.8899023,8.145841,0.19208708,6.363022,0.58092797,10.37629,-5.49543,7.609424,0.57999855,0.2720159,[22.66652961],sing-ss2,dataset\sing-ss2\Recording_33.wav,Recording_33.wav
7.0,0.025061037,0.77319336,1.4809265,2212.1149722816663,1747.2654180095126,3648.5388001399256,2696.2599108878685,0.07341952347636815,-495.05426,75.863625,148.78712,39.754513,-8.386308,19.588457,-14.1530485,11.069396,10.798419,6.993789,10.685484,8.668229,1.0526836,5.0856967,-1.5157356,6.8335123,-1.205672,5.9118924,2.387938,6.639807,0.20131779,6.900252,-0.41520745,9.384271,-6.8426113,8.240201,0.62073165,0.23422825,[27.78477823],sing-ss2,dataset\sing-ss2\Recording_34.wav,Recording_34.wav
7.1,0.021275017,0.7147827,1.3800049,1929.0907416116663,1294.7001330284793,3123.1940774356617,2566.363505946653,0.05427980111315359,-501.6345,66.87098,158.01878,34.36593,-9.133465,18.641806,-13.385469,9.588432,12.146494,6.7160897,10.18244,7.367226,3.309805,5.362709,-0.9025002,6.9718447,-0.594493,5.6597533,2.965803,6.5424566,1.228082,6.482129,-0.21418324,7.762314,-5.3686805,6.683257,0.6349066,0.22052313,[31.13234187],sing-ss2,dataset\sing-ss2\Recording_35.wav,Recording_35.wav
6.8,0.033269793,0.7994385,1.5737915,2236.913935817657,1654.1960896096384,3630.3290149050767,2663.6074988679998,0.07321385718856656,-493.31827,83.5445,136.26585,39.442554,-4.333886,23.983335,-13.304905,13.267265,11.989974,7.7374783,12.721227,8.828016,-1.0497869,7.5521812,0.024261422,6.549656,0.107180804,7.629897,0.036899086,8.47286,-0.38812882,7.312538,1.6601031,11.368344,-5.7893424,7.9809628,0.57293755,0.27681318,[30.39981618],sing-ss2,dataset\sing-ss2\Recording_36.wav,Recording_36.wav
7.7,0.029206943,0.8748474,1.6329346,1851.2021812316682,1266.8457853342072,2919.435358621988,2429.012308777796,0.05437276449548193,-488.21448,52.29464,140.87688,29.505224,5.3572006,17.368483,-14.081733,10.78674,13.493414,5.656281,13.8909855,6.9592195,0.4445116,7.631246,0.6902541,5.736652,2.9892387,7.528477,1.5277859,8.29867,1.1217029,7.2444067,1.8455967,10.946893,-3.4037564,6.5532193,0.5977332,0.26915127,[14.35546875],sing-ss2,dataset\sing-ss2\Recording_37.wav,Recording_37.wav
5.7,0.02202358,0.59835815,1.1314392,2022.483529299242,1558.3712295138223,3299.755063804735,2586.706763883787,0.05791453188645621,-497.46832,75.945,157.01547,37.3046,-7.864288,15.136263,-12.041625,11.849326,11.722476,9.440509,9.891182,6.608314,2.7436473,5.89687,-0.042382017,7.6558228,-0.7456806,5.293502,4.0513124,6.1217504,1.70171,5.6126513,-0.34564322,8.416704,-4.851829,6.740283,0.6350459,0.22203015,[38.28125],sing-ss2,dataset\sing-ss2\Recording_38.wav,Recording_38.wav
6.3,0.022134807,0.7359314,1.4579773,1976.4291228286675,1539.764773061521,3232.915012085635,2576.4299311035784,0.05598778487569061,-513.40155,80.60959,171.92972,43.408897,-17.555153,14.588317,-6.528068,13.204815,12.303159,8.953574,8.416441,7.1894917,6.6439223,6.477098,-1.7984154,7.5125403,-0.6451861,6.3786945,5.344505,6.181183,-0.42534962,6.046737,1.3060849,8.397498,-4.264286,6.0965514,0.64656883,0.2131859,[30.94592066],sing-ss2,dataset\sing-ss2\Recording_39.wav,Recording_39.wav
5.2,0.037703305,0.6594238,1.304596,2183.0895535946593,1704.7119437613394,3421.904754638672,2608.4978785174835,0.06937626429966517,-494.24777,79.8825,132.08403,37.309464,2.6529496,19.67814,-13.377429,13.0415,10.669977,6.414724,12.598227,7.4305224,-1.6402823,7.0454063,-1.0755602,6.8078284,2.3980958,8.845043,1.2243404,9.54488,-0.60566765,7.7504187,2.2941844,12.670863,-5.1064234,7.9818993,0.5773198,0.27679896,[31.32102273],sing-ss2,dataset\sing-ss2\Recording_40.wav,Recording_40.wav
5.4,0.01932508,0.5123291,1.0043335,1848.2657055549284,1254.9844895086972,3110.022968079399,2508.6536844089424,0.04732346432403434,-495.25223,78.00691,167.07146,37.709587,-12.825298,20.40362,-8.461552,11.099376,13.395317,9.0367775,11.95876,10.140432,7.5978904,6.4069915,1.1348013,6.9957924,0.4978177,5.9774575,5.0572524,6.9252396,1.4915913,7.6936674,1.9478523,6.7291245,-3.1767237,5.107066,0.66782224,0.2114433,[87.59269068],sing-ss2,dataset\sing-ss2\Recording_41.wav,Recording_41.wav
8.3,0.03783641,0.65057373,1.2745667,2718.5563083597604,2331.7303922485817,4508.119126966783,2911.5814153259744,0.09958137565559441,-485.4448,97.271385,116.238045,48.577312,-6.4983034,34.582554,-11.340138,13.059807,10.855237,8.738223,16.30298,8.61156,0.43184802,7.234756,0.028662963,8.065135,1.833393,7.339771,1.1995503,9.013188,-0.89329123,8.508674,5.3598866,11.892121,-7.6591907,12.148045,0.54929435,0.2924954,[93.96306818],sing-ss2,dataset\sing-ss2\Recording_42.wav,Recording_42.wav
6.3,0.045568943,0.79907227,1.5532532,2760.408449788275,2281.3259077179678,4385.318111187846,2814.957440885999,0.0968343548572744,-471.56906,96.230484,109.08782,46.090443,0.6938946,25.890207,-8.3495,12.824729,10.186818,8.844677,14.116809,9.045449,-1.445008,9.810048,0.7596983,9.105011,2.0491896,9.722607,-1.2157621,11.90934,-2.7806613,9.378798,6.5909443,15.049177,-6.733903,9.822249,0.5076021,0.3204752,[74.89809783],sing-ss3,dataset\sing-ss3\Recording_43.wav,Recording_43.wav
6.4,0.048755884,0.76220703,1.487854,2806.3683632814623,2471.7162532975153,4509.216573963995,2791.5521858530406,0.10559435858242754,-477.31296,99.84684,118.27822,54.445694,-3.0993729,22.523607,-4.316859,13.541424,16.628744,8.647099,16.066694,8.666523,-2.4115903,10.943284,3.476834,7.3756304,5.6987906,11.264752,-0.57247704,12.075712,-1.9385151,8.364521,10.247162,13.435118,-5.0978174,12.660962,0.4900581,0.3344207,[60.79963235],sing-ss3,dataset\sing-ss3\Recording_44.wav,Recording_44.wav
6.0,0.028449278,0.5823364,1.1525879,2524.5109005662057,2059.209961248229,4391.357327429884,2898.4690859024663,0.07732977212282398,-478.84943,117.79224,144.06093,52.04165,-15.47486,27.19141,-4.713421,15.339522,10.41829,10.1153,13.761957,9.13089,4.316561,7.3333225,1.9405991,12.405841,-0.790496,6.464527,3.4008894,7.220777,-1.9955783,8.856513,4.2955656,10.32221,-4.5411973,6.9844832,0.6158317,0.22988369,[58.06706461],sing-ss3,dataset\sing-ss3\Recording_45.wav,Recording_45.wav
6.6,0.034680795,0.7310486,1.348053,2579.130234964834,2261.2166275800946,4299.7908714576015,2879.3382011907966,0.08459880272407733,-483.77856,105.63638,136.70117,54.160446,-9.502985,25.661652,-8.566588,15.81632,9.70199,8.726262,12.838201,8.082003,1.3583871,7.6481547,1.5609905,11.126437,0.07307638,6.244571,2.125968,7.306941,-1.9010782,10.343297,3.1775234,11.002738,-6.1768727,8.391961,0.61097014,0.24201089,[70.79409247],sing-ss3,dataset\sing-ss3\Recording_46.wav,Recording_46.wav
5.8,0.0381678,0.6976929,1.3338928,2658.067953264834,2198.742945574322,4508.7943359375,2879.4707162989907,0.09197265625,-461.146,102.248985,116.09938,46.80644,-3.3683205,30.916086,-10.33455,14.304178,8.127285,9.033778,14.428448,7.797224,0.04356299,7.5007896,1.0541795,8.95983,-0.73699033,8.578158,-0.5881068,8.477559,-2.0475588,8.685065,3.899292,11.302162,-5.7664657,8.422631,0.57961184,0.27210245,[50.17445388],sing-ss3,dataset\sing-ss3\Recording_47.wav,Recording_47.wav
6.9,0.03379356,0.67282104,1.3360901,2624.8234814105313,2344.098564865056,4359.767922794118,2917.5414141618894,0.09019990808823529,-489.86765,101.70197,133.68842,50.31606,-7.9865627,24.235062,-8.847406,12.48598,10.260762,9.264319,14.208393,9.703161,2.929777,7.081345,0.8134071,8.0376625,-0.8116022,7.887236,2.4556446,7.1206026,-0.27506566,7.593255,3.7860644,11.247445,-7.5101905,10.008335,0.6108293,0.25658977,[62.26468373],sing-ss3,dataset\sing-ss3\Recording_48.wav,Recording_48.wav
5.8,0.046577312,0.7008362,1.3557739,2981.8014658934367,2477.682906215434,4900.8708984375,2925.6120801993716,0.1120087890625,-474.6164,117.50227,122.65053,50.298393,-8.001651,25.477348,-6.5283446,11.875844,10.704778,9.972242,12.199084,9.936208,-3.2728472,9.431982,1.3627026,8.95796,1.6881547,10.46552,-2.4962122,12.44667,-3.9087958,9.596093,10.125695,14.053848,-8.671296,11.480542,0.44610193,0.32814348,[63.80208333],sing-ss3,dataset\sing-ss3\Recording_49.wav,Recording_49.wav
5.8,0.052015025,0.8371277,1.5186768,2925.243554889127,2297.5399237709044,4680.8876953125,2907.0766121253164,0.109779296875,-464.71143,99.13658,93.68156,43.057423,-0.68058544,29.078247,-9.923202,10.371812,7.2240167,8.667245,13.797351,8.349061,0.25093958,7.639169,1.8265204,8.626491,1.0702107,9.790912,-2.5071642,11.158683,-2.8942752,9.233529,7.6268435,15.529133,-6.986503,9.4063425,0.48622796,0.32634446,[63.80208333],sing-ss3,dataset\sing-ss3\Recording_50.wav,Recording_50.wav
5.8,0.053106774,0.747345,1.4720764,2845.8541578075497,2316.388460889744,4543.54892578125,2831.130860923474,0.108462890625,-468.56433,104.29162,93.87542,45.834534,0.47708985,31.113066,-4.764013,12.294012,11.361101,7.225696,15.900178,10.24709,-0.85511464,9.859279,2.057897,7.500769,2.9233112,10.017133,-1.2555134,10.732143,-2.0443797,8.738311,8.470932,14.744709,-7.155213,11.057683,0.4735287,0.33520395,[67.11647727],sing-ss3,dataset\sing-ss3\Recording_51.wav,Recording_51.wav
6.0,0.058977447,0.73757935,1.4733276,2727.0183465559608,2174.7676319548477,4331.089348857592,2677.184291426177,0.09746924867021277,-463.59085,101.824615,100.0578,45.73031,-0.95036435,33.980694,-6.9678054,12.269443,9.424376,9.695776,13.883697,9.183217,-2.4670274,9.636209,0.5818969,7.9365153,2.100438,11.205257,-2.9280405,12.093371,-3.1284063,10.199738,8.577663,15.7204075,-7.267268,10.263789,0.47848833,0.32855818,[67.99958882],sing-ss3,dataset\sing-ss3\Recording_52.wav,Recording_52.wav
6.7,0.055211518,0.78466797,1.4913635,3726.519034485278,3019.800020359781,6213.707524599913,3344.308807202793,0.14721595209775087,-456.8556,140.28342,90.136826,53.72546,-7.2870393,35.141846,-4.9395494,12.416168,7.2312984,9.909017,17.811953,11.158126,-0.5650587,9.049139,2.5002859,10.48948,-0.14088768,11.318965,0.17226127,11.965245,-4.1332774,9.832906,11.129082,15.715459,-9.760283,12.036837,0.51650363,0.31090835,[95.703125],sing-ss3,dataset\sing-ss3\Recording_53.wav,Recording_53.wav
7.1,0.05793329,0.7493286,1.4174194,3644.8111547539024,2777.0007616086436,5914.242015165441,3231.1651548190885,0.14538414649714052,-469.87766,128.90926,75.62693,51.061386,-4.5597253,34.444706,0.37030694,15.003951,9.522445,9.861064,14.419408,11.171843,-4.645817,11.9642725,2.5924056,8.337137,2.8023531,11.920579,-2.9617612,11.942759,-4.6587563,9.319342,12.025981,14.979865,-9.343724,11.453896,0.41312444,0.34264416,[86.1328125],sing-ss3,dataset\sing-ss3\Recording_54.wav,Recording_54.wav
7.0,0.05365741,0.7960205,1.510437,3395.178788389577,2741.3010549923947,5449.114534748134,3003.661783010979,0.12634823927238806,-469.3868,113.8823,90.444984,55.88748,-5.722604,29.948442,2.1261098,20.062443,13.474638,9.448066,17.81013,9.694305,-1.6152228,11.510006,5.790267,8.608807,7.3897305,11.971753,0.039839305,12.501928,-2.2964625,10.3018875,13.988233,14.410156,-5.358345,10.966578,0.45922664,0.3482019,[86.1328125],sing-ss3,dataset\sing-ss3\Recording_55.wav,Recording_55.wav
6.4,0.058748182,0.7469177,1.4820251,3718.768798490047,2980.6847524119225,6226.840608016304,3282.0540772393197,0.14752993376358695,-459.40256,136.7662,99.2511,59.11639,-13.082546,33.252354,-2.5826144,12.56099,11.0233965,8.588792,15.133683,11.639451,-5.6239448,10.85746,1.188235,8.731773,1.0444754,11.159236,-2.109409,12.8891325,-5.445618,9.607442,13.238683,15.050905,-12.329036,13.983076,0.41880187,0.33072144,[95.703125],sing-ss3,dataset\sing-ss3\Recording_56.wav,Recording_56.wav
7.6,0.048699353,0.8278198,1.578064,3114.9517741970153,2420.267549384089,5060.993111879771,3048.2888545061573,0.11565481870229008,-480.739,112.73059,94.79279,50.18439,-4.504923,31.566774,-3.8062503,14.983301,10.7399435,8.314991,15.262282,10.102728,-3.9440572,10.879995,0.26328245,7.288888,3.516975,9.730522,-0.9353413,11.493915,-4.663955,9.7267,7.305509,13.767794,-7.627387,11.973076,0.477493,0.3263669,[52.734375],sing-ss3,dataset\sing-ss3\Recording_57.wav,Recording_57.wav
6.0,0.06643248,0.76168823,1.522644,4714.453436709317,3233.3732577872465,7863.15941580029,3654.6651777182997,0.20002436683994199,-431.32675,146.09352,81.0063,60.353436,-21.518309,31.318228,-0.3234787,12.240139,9.190407,11.501102,18.224632,13.845282,-1.449911,9.753417,6.0095897,10.877375,0.3937868,12.734087,-3.6440866,14.016437,-7.6068683,9.399046,21.959282,16.647163,-14.552384,14.728741,0.32999858,0.33907163,[101.33272059],sing-ss3,dataset\sing-ss3\Recording_58.wav,Recording_58.wav
7.1,0.06297276,0.85821533,1.6547852,4410.280837486929,3147.513434837325,7344.475959329044,3580.885839106187,0.18356742110906862,-458.96442,135.50694,72.89745,59.25245,-14.162631,33.486073,2.3849351,15.620375,12.192035,7.5572023,19.354555,12.259018,-2.6506891,9.483635,4.2637715,7.5033207,4.3468857,10.868413,-1.6618629,12.613864,-5.4130406,10.561176,18.512453,15.53758,-11.097226,12.976176,0.37221724,0.34181488,[107.66601562],sing-ss3,dataset\sing-ss3\Recording_59.wav,Recording_59.wav
7.0,0.047529887,0.748291,1.4577026,4046.997712995281,3192.2942848434313,7222.94338852612,3617.0076799936814,0.1643839720667496,-444.97037,149.0334,103.93768,62.50428,-18.240257,31.576908,0.19140556,12.914244,7.2820687,11.878449,19.267094,13.394842,2.8558185,8.625947,5.047634,9.881418,-1.6777616,10.967092,5.5000267,9.270334,-3.9309702,12.515037,11.671685,11.90874,-7.5329633,11.14281,0.61192554,0.25746527,[161.49902344],sing-ss3,dataset\sing-ss3\Recording_60.wav,Recording_60.wav
